192.168.1.102	github.com
192.168.1.102	github.com
192.168.1.102	github.com
192.168.1.102	github.com
192.168.1.107	apps.apple.com
192.168.1.107	apps.apple.com
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	ichef.bbci.co.uk
192.168.1.107	itunes.apple.com
192.168.1.107	itunes.apple.com
192.168.1.108	schema.org
192.168.1.108	schema.org
192.168.1.107	www.theverge.com
192.168.1.107	www.theverge.com
192.168.1.108	www.theverge.com
192.168.1.108	www.theverge.com
192.168.1.102	www.theverge.com
192.168.1.102	www.theverge.com
192.168.1.108	techcrunch.com
192.168.1.108	techcrunch.com
192.168.1.108	techcrunch.com
192.168.1.108	techcrunch.com
192.168.1.102	schema.org
192.168.1.102	schema.org
192.168.1.102	15f0003d4dde9a0021636f6d6d616e6420284c696e7578426f742900.maliciousdns.com
192.168.1.102	055f013d4dde9abf81.maliciousdns.com
192.168.1.102	github.com
192.168.1.102	github.com
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.102	45c6013d4dde9abf81.maliciousdns.com
192.168.1.108	help.github.com
192.168.1.108	help.github.com
192.168.1.107	status.python.org
192.168.1.107	status.python.org
192.168.1.102	c150013d4dde9abf81.maliciousdns.com
192.168.1.107	apps.apple.com
192.168.1.107	apps.apple.com
192.168.1.102	0b62013d4dde9abf81.maliciousdns.com
192.168.1.107	itunes.apple.com
192.168.1.107	itunes.apple.com
192.168.1.102	23de013d4dde9abf81.maliciousdns.com
192.168.1.102	787d013d4dde9abf81.maliciousdns.com
192.168.1.102	2f94013d4dde9abf81.maliciousdns.com
192.168.1.102	72a2013d4dde9abf81.maliciousdns.com
192.168.1.107	artists.spotify.com
192.168.1.107	artists.spotify.com
192.168.1.102	open.spotify.com
192.168.1.102	open.spotify.com
192.168.1.107	techcrunch.com
192.168.1.107	techcrunch.com
192.168.1.102	a65b013d4dde9abf81.maliciousdns.com
192.168.1.102	www.npr.org
192.168.1.102	www.npr.org
192.168.1.102	xml2rfc.ietf.org
192.168.1.102	xml2rfc.ietf.org
192.168.1.102	xml2rfc.tools.ietf.org
192.168.1.102	xml2rfc.tools.ietf.org
192.168.1.102	3c4b013d4dde9abf81.maliciousdns.com
192.168.1.102	a6bd013d4dde9abf81.maliciousdns.com
192.168.1.102	4311013d4dde9abf81.maliciousdns.com
192.168.1.102	b845013d4dde9abf81.maliciousdns.com
192.168.1.102	cdca013d4dde9abf81.maliciousdns.com
192.168.1.108	dc.eater.com
192.168.1.108	dc.eater.com
192.168.1.102	a79e013d4dde9abf81.maliciousdns.com
192.168.1.102	600e013d4dde9abf81.maliciousdns.com
192.168.1.108	www.airequality.org
192.168.1.108	www.airequality.org
192.168.1.102	ba01013d4dde9abf81.maliciousdns.com
192.168.1.108	airequality.org
192.168.1.108	airequality.org
192.168.1.108	www.airquality.org
192.168.1.108	www.airquality.org
192.168.1.102	71a1013d4dde9abf81.maliciousdns.com
192.168.1.102	63ee013d4dde9abf81.maliciousdns.com
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	b4d6013d4dde9abf81.maliciousdns.com
192.168.1.107	www.nuadverteren.nl
192.168.1.107	www.nuadverteren.nl
192.168.1.102	89ee013d4dde9abf81.maliciousdns.com
192.168.1.102	7363013d4dde9abf920000000480010003.maliciousdns.com
192.168.1.102	4701013d4ddea2bf92.maliciousdns.com
192.168.1.108	techcrunch.com
192.168.1.108	techcrunch.com
192.168.1.108	techcrunch.com
192.168.1.108	techcrunch.com
192.168.1.102	5a9d013d4ddea2bf92.maliciousdns.com
192.168.1.102	94aa013d4ddea2bf92.maliciousdns.com
192.168.1.102	5bd2013d4ddea2bf92.maliciousdns.com
192.168.1.102	df5e013d4ddea2bf92.maliciousdns.com
192.168.1.102	a494013d4ddea2bf92.maliciousdns.com
192.168.1.102	f3ba002807fc490001736820284c696e7578426f742900.maliciousdns.com
192.168.1.102	68e7013d4ddea2bfa000000006800200012807.maliciousdns.com
192.168.1.102	84d1012807fc49a441.maliciousdns.com
192.168.1.102	63cc013d4ddeacbfa0.maliciousdns.com
192.168.1.107	www.theverge.com
192.168.1.107	www.theverge.com
192.168.1.102	7b0d012807fc49a441.maliciousdns.com
192.168.1.102	6019013d4ddeacbfa0.maliciousdns.com
192.168.1.102	6cc3012807fc49a441.maliciousdns.com
192.168.1.102	d97b013d4ddeacbfa0.maliciousdns.com
192.168.1.107	lists.w3.org
192.168.1.107	lists.w3.org
192.168.1.108	www.ca.gov
192.168.1.108	www.ca.gov
192.168.1.108	www.ca.gov
192.168.1.108	www.ca.gov
192.168.1.102	0037012807fc49a441.maliciousdns.com
192.168.1.102	1892013d4ddeacbfa0.maliciousdns.com
192.168.1.107	www.nuadverteren.nl
192.168.1.107	www.nuadverteren.nl
192.168.1.108	www.airquality.org
192.168.1.108	www.airquality.org
192.168.1.107	techcrunch.com
192.168.1.107	techcrunch.com
192.168.1.107	techcrunch.com
192.168.1.107	techcrunch.com
192.168.1.102	14dc012807fc49a441.maliciousdns.com
192.168.1.102	45fd013d4ddeacbfa0.maliciousdns.com
192.168.1.102	810b012807fc49a441.maliciousdns.com
192.168.1.108	vimeo.com
192.168.1.108	vimeo.com
192.168.1.102	2f7e013d4ddeacbfa0.maliciousdns.com
192.168.1.108	app.instapage.com
192.168.1.108	app.instapage.com
192.168.1.108	instapagehttp.vimeocloud.com
192.168.1.108	instapagehttp.vimeocloud.com
192.168.1.107	www.marktplaats.nl
192.168.1.107	www.marktplaats.nl
192.168.1.108	instapagehttp.vimeocloud.com
192.168.1.108	instapagehttp.vimeocloud.com
192.168.1.102	tools.ietf.org
192.168.1.102	tools.ietf.org
192.168.1.102	tools.ietf.org
192.168.1.102	tools.ietf.org
192.168.1.107	www.marktplaats.nl
192.168.1.107	www.marktplaats.nl
192.168.1.102	a4f1012807fc49a441.maliciousdns.com
192.168.1.102	f501013d4ddeacbfa0.maliciousdns.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.102	59be012807fc49a441.maliciousdns.com
192.168.1.102	9a4c013d4ddeacbfa0.maliciousdns.com
192.168.1.108	gmpg.org
192.168.1.108	gmpg.org
192.168.1.108	www.thedarkweblinks.com
192.168.1.108	www.thedarkweblinks.com
192.168.1.102	3a39012807fc49a441.maliciousdns.com
192.168.1.102	feba013d4ddeacbfa0.maliciousdns.com
192.168.1.107	www.femaevachotels.com
192.168.1.107	www.femaevachotels.com
192.168.1.107	www.disasterassistance.gov
192.168.1.107	www.disasterassistance.gov
192.168.1.107	www.disasterassistance.gov
192.168.1.107	www.disasterassistance.gov
192.168.1.102	6b44012807fc49a441.maliciousdns.com
192.168.1.102	7ece013d4ddeacbfa0.maliciousdns.com
192.168.1.102	f46f012807fc49a441.maliciousdns.com
192.168.1.102	48b6013d4ddeacbfa0.maliciousdns.com
192.168.1.102	schema.org
192.168.1.102	schema.org
192.168.1.108	www.theverge.com
192.168.1.108	www.theverge.com
192.168.1.102	ff6e012807fc49a441.maliciousdns.com
192.168.1.102	64f8013d4ddeacbfa0.maliciousdns.com
192.168.1.102	99a1012807fc49a44a656e703073333a20666c6167733d343136333c5550.2c42524f4144434153542c52554e4e494e472c4d554c5449434153543e20.206d747520313530300a2020202020202020696e6574203139322e313638.2e312e31303220206e65746d61736b.maliciousdns.com
192.168.1.102	b58d012807fca9a44a203235352e3235352e3235352e30202062726f6164.63617374203139322e3136382e312e3235350a2020202020202020696e65.743620666538303a3a653236303a373533393a613839643a393130312020.7072656669786c656e203634202073.maliciousdns.com
192.168.1.102	412c012807fd09a44a636f7065696420307832303c6c696e6b3e0a202020.202020202065746865722030383a30303a32373a32323a64333a33322020.747871756575656c656e203130303020202845746865726e6574290a2020.2020202020205258207061636b6574.maliciousdns.com
192.168.1.102	64d2012807fd69a44a732037363430382020627974657320363938343337.3130202836362e36204d6942290a20202020202020205258206572726f72.732030202064726f70706564203020206f76657272756e73203020206672.616d6520300a202020202020202054.maliciousdns.com
192.168.1.102	github.com
192.168.1.102	github.com
192.168.1.102	5b58012807fdc9a44a58207061636b657473203339313132202062797465.7320333838323730332028332e37204d6942290a20202020202020205458.206572726f72732030202064726f707065642030206f76657272756e7320.302020636172726965722030202063.maliciousdns.com
192.168.1.102	9878012807fe29a44a6f6c6c6973696f6e7320300a0a6c6f3a20666c6167.733d37333c55502c4c4f4f504241434b2c52554e4e494e473e20206d7475.2036353533360a2020202020202020696e6574203132372e302e302e3120.206e65746d61736b203235352e302e.maliciousdns.com
192.168.1.102	051c012807fe89a44a302e300a2020202020202020696e657436203a3a31.20207072656669786c656e20313238202073636f7065696420307831303c.686f73743e0a20202020202020206c6f6f702020747871756575656c656e.20313030302020284c6f63616c204c.maliciousdns.com
192.168.1.102	2613012807fee9a44a6f6f706261636b290a202020202020202052582070.61636b6574732036202062797465732033303020283330302e302042290a.20202020202020205258206572726f72732030202064726f707065642030.20206f76657272756e732030202066.maliciousdns.com
192.168.1.102	5f29012807ff49a44a72616d6520300a2020202020202020545820706163.6b6574732036202062797465732033303020283330302e302042290a2020.2020202020205458206572726f72732030202064726f707065642030206f.76657272756e732030202063617272.maliciousdns.com
192.168.1.102	2b6d012807ffa9a44a69657220302020636f6c6c6973696f6e7320300a0a.maliciousdns.com
192.168.1.102	6af8012807ffbea44a.maliciousdns.com
192.168.1.107	www.nuadverteren.nl
192.168.1.107	www.nuadverteren.nl
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	0a8f013d4ddeacbfa0.maliciousdns.com
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	e3ab012807ffbea44a.maliciousdns.com
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	ichef.bbci.co.uk
192.168.1.102	7687013d4ddeacbfa0.maliciousdns.com
192.168.1.108	schema.org
192.168.1.108	schema.org
192.168.1.102	5bb2012807ffbea44a.maliciousdns.com
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.102	a809013d4ddeacbfa0.maliciousdns.com
192.168.1.107	status.python.org
192.168.1.107	status.python.org
192.168.1.102	a189012807ffbea44a.maliciousdns.com
192.168.1.107	www.marktplaats.nl
192.168.1.107	www.marktplaats.nl
192.168.1.102	493e013d4ddeacbfa0.maliciousdns.com
192.168.1.102	4ea7012807ffbea44a.maliciousdns.com
192.168.1.102	www.npr.org
192.168.1.102	www.npr.org
192.168.1.102	d6b4013d4ddeacbfa0.maliciousdns.com
192.168.1.102	d669012807ffbea44a.maliciousdns.com
192.168.1.102	2784012807ffbea45a726f6f743a783a303a303a3a2f726f6f743a2f6269.6e2f626173680a62696e3a783a313a313a3a2f3a2f7573722f62696e2f6e.6f6c6f67696e0a6461656d6f6e3a783a323a323a3a2f3a2f7573722f6269.6e2f6e6f6c6f67696e0a6d61696c3a.maliciousdns.com
192.168.1.102	e44f012807001ea45a783a383a31323a3a2f7661722f73706f6f6c2f6d61.696c3a2f7573722f62696e2f6e6f6c6f67696e0a6674703a783a31343a31.313a3a2f7372762f6674703a2f7573722f62696e2f6e6f6c6f67696e0a68.7474703a783a33333a33333a3a2f73.maliciousdns.com
192.168.1.102	4706012807007ea45a72762f687474703a2f7573722f62696e2f6e6f6c6f.67696e0a6e6f626f64793a783a36353533343a36353533343a4e6f626f64.793a2f3a2f7573722f62696e2f6e6f6c6f67696e0a646275733a783a3831.3a38313a53797374656d204d657373.maliciousdns.com
192.168.1.102	ce6101280700dea45a616765204275733a2f3a2f7573722f62696e2f6e6f.6c6f67696e0a73797374656d642d6a6f75726e616c2d72656d6f74653a78.3a3938323a3938323a73797374656d64204a6f75726e616c2052656d6f74.653a2f3a2f7573722f62696e2f6e6f.maliciousdns.com
192.168.1.102	65a8012807013ea45a6c6f67696e0a73797374656d642d6e6574776f726b.3a783a3938313a3938313a73797374656d64204e6574776f726b204d616e.6167656d656e743a2f3a2f7573722f62696e2f6e6f6c6f67696e0a737973.74656d642d7265736f6c76653a783a.maliciousdns.com
192.168.1.102	8ba7012807019ea45a3938303a3938303a73797374656d64205265736f6c.7665723a2f3a2f7573722f62696e2f6e6f6c6f67696e0a73797374656d64.2d74696d6573796e633a783a3937393a3937393a73797374656d64205469.6d652053796e6368726f6e697a6174.maliciousdns.com
192.168.1.102	34d001280701fea45a696f6e3a2f3a2f7573722f62696e2f6e6f6c6f6769.6e0a73797374656d642d636f726564756d703a783a3937383a3937383a73.797374656d6420436f72652044756d7065723a2f3a2f7573722f62696e2f.6e6f6c6f67696e0a75756964643a78.maliciousdns.com
192.168.1.102	a9d7012807025ea45a3a36383a36383a3a2f3a2f7573722f62696e2f6e6f.6c6f67696e0a706f6c6b6974643a783a3130323a3130323a506f6c696379.4b6974206461656d6f6e3a2f3a2f7573722f62696e2f6e6f6c6f67696e0a.746573743a783a313030303a313030.maliciousdns.com
192.168.1.102	6a2e013d4ddeacbfa0.maliciousdns.com
192.168.1.102	5acd01280702bea45a303a3a2f686f6d652f746573743a2f62696e2f6261.73680a6769743a783a3937373a3937373a676974206461656d6f6e207573.65723a2f3a2f7573722f62696e2f6769742d7368656c6c0a6663726f6e3a.783a32333a32333a3a2f7661722f73.maliciousdns.com
192.168.1.102	9553012807031ea45a706f6f6c2f6663726f6e3a2f7573722f62696e2f6e.6f6c6f67696e0a.maliciousdns.com
192.168.1.102	4f51012807033aa45a.maliciousdns.com
192.168.1.102	c9f0013d4ddeacbfa0.maliciousdns.com
192.168.1.102	ea04012807033aa45a.maliciousdns.com
192.168.1.102	8ae5013d4ddeacbfa0.maliciousdns.com
192.168.1.102	c50b012807033aa45a.maliciousdns.com
192.168.1.108	nola.eater.com
192.168.1.108	nola.eater.com
192.168.1.102	1d94013d4ddeacbfa0.maliciousdns.com
192.168.1.102	r12a.github.io
192.168.1.102	r12a.github.io
192.168.1.102	r12a.github.io
192.168.1.102	r12a.github.io
192.168.1.102	ba90012807033aa45a.maliciousdns.com
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	fb2b013d4ddeacbfa0.maliciousdns.com
192.168.1.102	8ad2012807033aa45a.maliciousdns.com
192.168.1.102	d47e013d4ddeacbfa0.maliciousdns.com
192.168.1.102	62bc012807033aa45a.maliciousdns.com
192.168.1.102	193a013d4ddeacbfa0.maliciousdns.com
192.168.1.102	6e7e012807033aa45a.maliciousdns.com
192.168.1.102	3e3a012807033aa46a726f6f743a24362478316665414f50353431505843.6b44582468626b666b7342506359316e67506e3838695047633049657269.4a59334d44366a472e764a3647596a37734c4369337236336e696868356e.33535158727a4a33346a4c72573345.maliciousdns.com
192.168.1.102	b077012807039aa46a566432314d443953684f563336642e3a3138313937.3a3a3a3a3a3a0a62696e3a21213a31383139373a3a3a3a3a313a0a646165.6d6f6e3a21213a31383139373a3a3a3a3a313a0a6d61696c3a21213a3138.3139373a3a3a3a3a313a0a6674703a.maliciousdns.com
192.168.1.102	e6c001280703faa46a21213a31383139373a3a3a3a3a313a0a687474703a.21213a31383139373a3a3a3a3a313a0a6e6f626f64793a21213a31383139.373a3a3a3a3a313a0a646275733a21213a31383139373a3a3a3a3a313a0a.73797374656d642d6a6f75726e616c.maliciousdns.com
192.168.1.102	2a54012807045aa46a2d72656d6f74653a21213a31383139373a3a3a3a3a.313a0a73797374656d642d6e6574776f726b3a21213a31383139373a3a3a.3a3a313a0a73797374656d642d7265736f6c76653a21213a31383139373a.3a3a3a3a313a0a73797374656d642d.maliciousdns.com
192.168.1.102	49d801280704baa46a74696d6573796e633a21213a31383139373a3a3a3a.3a313a0a73797374656d642d636f726564756d703a21213a31383139373a.3a3a3a3a313a0a75756964643a21213a31383139373a3a3a3a3a313a0a70.6f6c6b6974643a21213a3138313937.maliciousdns.com
192.168.1.102	9c01012807051aa46a3a3a3a3a3a313a0a746573743a2436245a78433074.4c7568566264356c62444d2443424f70373453764e696d4f344151707455.776d71477341475330636245785a50744a414758664261556a75376a762e.44426730456872435339644b41794f.maliciousdns.com
192.168.1.102	7739012807057aa46a6d69767a657465474632382f6a69617975336d4742.43303a31383139373a303a39393939393a373a3a3a0a6769743a21213a31.383139373a3a3a3a3a313a0a6663726f6e3a21213a31383234373a3a3a3a.3a313a0a.maliciousdns.com
192.168.1.102	830301280705cfa46a.maliciousdns.com
192.168.1.102	a3af013d4ddeacbfa0.maliciousdns.com
192.168.1.102	a04301280705cfa46a.maliciousdns.com
192.168.1.102	4722013d4ddeacbfa0.maliciousdns.com
192.168.1.107	www.w3.org
192.168.1.107	www.w3.org
192.168.1.102	fdf101280705cfa46a.maliciousdns.com
192.168.1.102	d05c013d4ddeacbfa0.maliciousdns.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.102	733201280705cfa46a.maliciousdns.com
192.168.1.102	9048013d4ddeacbfa0.maliciousdns.com
192.168.1.102	11d001280705cfa46a.maliciousdns.com
192.168.1.102	d295013d4ddeacbfa0.maliciousdns.com
192.168.1.102	www.manchestereveningnews.co.uk
192.168.1.102	www.manchestereveningnews.co.uk
192.168.1.102	www.manchestereveningnews.co.uk
192.168.1.102	www.manchestereveningnews.co.uk
192.168.1.102	67ec01280705cfa46a.maliciousdns.com
192.168.1.102	a125013d4ddeacbfa0.maliciousdns.com
192.168.1.102	483101280705cfa46a.maliciousdns.com
192.168.1.107	www.nuadverteren.nl
192.168.1.107	www.nuadverteren.nl
192.168.1.102	c715013d4ddeacbfa0.maliciousdns.com
192.168.1.102	a8b701280705cfa46a.maliciousdns.com
192.168.1.102	3223013d4ddeacbfa0.maliciousdns.com
192.168.1.102	00ec01280705cfa46a.maliciousdns.com
192.168.1.102	4fa2013d4ddeacbfa0.maliciousdns.com
192.168.1.102	197301280705cfa46a.maliciousdns.com
192.168.1.102	www.w3.org
192.168.1.102	www.w3.org
192.168.1.102	tools.ietf.org
192.168.1.102	tools.ietf.org
192.168.1.102	tools.ietf.org
192.168.1.102	tools.ietf.org
192.168.1.102	e930013d4ddeacbfa0.maliciousdns.com
192.168.1.102	135a01280705cfa46a.maliciousdns.com
192.168.1.102	faab013d4ddeacbfa0.maliciousdns.com
192.168.1.102	385f01280705cfa46a.maliciousdns.com
192.168.1.102	baf3013d4ddeacbfa0.maliciousdns.com
192.168.1.108	www.thedarkweblinks.com
192.168.1.108	www.thedarkweblinks.com
192.168.1.102	c0a101280705cfa46a.maliciousdns.com
192.168.1.102	79e2013d4ddeacbfa0.maliciousdns.com
192.168.1.102	4d7701280705cfa46a.maliciousdns.com
192.168.1.102	e5b4013d4ddeacbfa0.maliciousdns.com
192.168.1.102	8c7201280705cfa46a.maliciousdns.com
192.168.1.102	5db3013d4ddeacbfa0.maliciousdns.com
192.168.1.102	50b001280705cfa46a.maliciousdns.com
192.168.1.102	686e013d4ddeacbfa0.maliciousdns.com
192.168.1.108	help.github.com
192.168.1.108	help.github.com
192.168.1.102	c89b01280705cfa46a.maliciousdns.com
192.168.1.102	917d013d4ddeacbfa0.maliciousdns.com
192.168.1.102	8a3601280705cfa46a.maliciousdns.com
192.168.1.102	b0b6013d4ddeacbfa0.maliciousdns.com
192.168.1.102	d55d01280705cfa46a.maliciousdns.com
192.168.1.102	6b5d013d4ddeacbfa0.maliciousdns.com
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	schema.org
192.168.1.108	schema.org
192.168.1.102	02fd01280705cfa46a.maliciousdns.com
192.168.1.102	2e0f013d4ddeacbfa0.maliciousdns.com
192.168.1.102	bf2801280705cfa46a.maliciousdns.com
192.168.1.102	9e3501280705cfa483.maliciousdns.com
192.168.1.102	www.google.com
192.168.1.102	www.google.com
192.168.1.102	196.7.217.172.in-addr.arpa
192.168.1.102	6c5c013d4ddeacbfa0.maliciousdns.com
192.168.1.102	f1cd01280705cfa48350494e47207777772e676f6f676c652e636f6d2028.3137322e3231372e372e3139362920353628383429206279746573206f66.20646174612e0a36342062797465732066726f6d2069616433307331302d.696e2d663139362e31653130302e6e.maliciousdns.com
192.168.1.102	75a0012807062fa483657420283137322e3231372e372e313936293a2069.636d705f7365713d312074746c3d35352074696d653d31312e30206d730a.36342062797465732066726f6d2069616433307331302d696e2d66313936.2e31653130302e6e65742028313732.maliciousdns.com
192.168.1.102	208b012807068fa4832e3231372e372e313936293a2069636d705f736571.3d322074746c3d35352074696d653d362e3133206d730a.maliciousdns.com
192.168.1.102	a4b101280706bba483.maliciousdns.com
192.168.1.102	8300013d4ddeacbfa0.maliciousdns.com
192.168.1.107	www.theverge.com
192.168.1.107	www.theverge.com
192.168.1.102	8b1801280706bba48336342062797465732066726f6d2069616433307331.302d696e2d663139362e31653130302e6e657420283137322e3231372e37.2e313936293a2069636d705f7365713d332074746c3d35352074696d653d.372e3930206d730a.maliciousdns.com
192.168.1.102	566f0128070714a483.maliciousdns.com
192.168.1.102	ce34013d4ddeacbfa0.maliciousdns.com
192.168.1.102	85c40128070714a48336342062797465732066726f6d2069616433307331.302d696e2d663139362e31653130302e6e657420283137322e3231372e37.2e313936293a2069636d705f7365713d342074746c3d35352074696d653d.382e3133206d730a.maliciousdns.com
192.168.1.102	77c9013d4ddeacbfa0.maliciousdns.com
192.168.1.102	dca2012807076da483.maliciousdns.com
192.168.1.102	www.theverge.com
192.168.1.102	www.theverge.com
192.168.1.102	ef44013d4ddeacbfa0.maliciousdns.com
192.168.1.102	7050012807076da48336342062797465732066726f6d2069616433307331.302d696e2d663139362e31653130302e6e657420283137322e3231372e37.2e313936293a2069636d705f7365713d352074746c3d35352074696d653d.362e3031206d730a.maliciousdns.com
192.168.1.102	59a901280707c6a483.maliciousdns.com
192.168.1.107	apps.apple.com
192.168.1.107	apps.apple.com
192.168.1.102	f8c5013d4ddeacbfa0.maliciousdns.com
192.168.1.102	335b01280707c6a48336342062797465732066726f6d2069616433307331.302d696e2d663139362e31653130302e6e657420283137322e3231372e37.2e313936293a2069636d705f7365713d362074746c3d35352074696d653d.362e3831206d730a0a2d2d2d207777.maliciousdns.com
192.168.1.102	15dd0128070826a483772e676f6f676c652e636f6d2070696e6720737461.74697374696373202d2d2d0a36207061636b657473207472616e736d6974.7465642c20362072656365697665642c203025207061636b6574206c6f73.732c2074696d6520353030376d730a.maliciousdns.com
192.168.1.102	7dfd0128070886a483727474206d696e2f6176672f6d61782f6d64657620.3d20362e3030372f372e3636302f31302e3939322f312e363932206d730a.maliciousdns.com
192.168.1.102	3c6e01280708b9a483.maliciousdns.com
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	schema.org
192.168.1.108	schema.org
192.168.1.107	itunes.apple.com
192.168.1.107	itunes.apple.com
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.102	b99c013d4ddeacbfa0.maliciousdns.com
192.168.1.102	be2401280708b9a483.maliciousdns.com
192.168.1.107	status.python.org
192.168.1.107	status.python.org
192.168.1.107	www.nuadverteren.nl
192.168.1.107	www.nuadverteren.nl
192.168.1.102	5b86013d4ddeacbfa0.maliciousdns.com
192.168.1.102	1bf501280708b9a483.maliciousdns.com
192.168.1.102	b029013d4ddeacbfa0.maliciousdns.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.102	ed8101280708b9a483.maliciousdns.com
192.168.1.102	3f5b013d4ddeacbfa0.maliciousdns.com
192.168.1.102	28b301280708b9a483.maliciousdns.com
192.168.1.102	d796013d4ddeacbfa0.maliciousdns.com
192.168.1.102	8b3101280708b9a483.maliciousdns.com
192.168.1.102	e1b7013d4ddeacbfa0.maliciousdns.com
192.168.1.102	478501280708b9a483.maliciousdns.com
192.168.1.107	www.marktplaats.nl
192.168.1.107	www.marktplaats.nl
192.168.1.102	2e69013d4ddeacbfa0.maliciousdns.com
192.168.1.102	0c0401280708b9a483.maliciousdns.com
192.168.1.107	www.marktplaats.nl
192.168.1.107	www.marktplaats.nl
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	ichef.bbci.co.uk
192.168.1.108	schema.org
192.168.1.108	schema.org
192.168.1.107	apps.apple.com
192.168.1.107	apps.apple.com
192.168.1.102	00df013d4ddeacbfa0.maliciousdns.com
192.168.1.102	31ae01280708b9a483.maliciousdns.com
192.168.1.102	2171013d4ddeacbfa0.maliciousdns.com
192.168.1.107	itunes.apple.com
192.168.1.107	itunes.apple.com
192.168.1.102	5b4001280708b9a483.maliciousdns.com
192.168.1.108	help.github.com
192.168.1.108	help.github.com
192.168.1.107	artists.spotify.com
192.168.1.107	artists.spotify.com
192.168.1.107	techcrunch.com
192.168.1.107	techcrunch.com
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.107	dka575ofm4ao0.cloudfront.net
192.168.1.102	schema.org
192.168.1.102	schema.org
192.168.1.107	status.python.org
192.168.1.107	status.python.org
192.168.1.102	github.com
192.168.1.102	github.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.108	www.makeuseof.com
192.168.1.102	www.crunchbase.com
192.168.1.102	www.crunchbase.com
192.168.1.102	techcrunch.com
192.168.1.102	techcrunch.com
192.168.1.108	www.theverge.com
192.168.1.108	www.theverge.com
